node_id,authority_score,pagerank_score,authority_rank,pagerank_rank
4213,0.000000000000e+00,5.048837521545e-05,4836,4836
4214,0.000000000000e+00,5.048837521545e-05,4837,4837
4215,0.000000000000e+00,5.048837521545e-05,4838,4838
4216,2.551737123463e-03,3.633739953912e-04,1931,682
4217,0.000000000000e+00,5.048837521545e-05,4839,4839
4218,5.923799024665e-03,2.279862696896e-04,1533,1167
4219,1.292401917606e-02,4.313632933506e-04,1116,529
4220,2.880482689618e-03,1.689577084841e-04,1894,1442
4221,0.000000000000e+00,5.048837521545e-05,4840,4840
4222,0.000000000000e+00,5.048837521545e-05,4841,4841
4223,0.000000000000e+00,5.048837521545e-05,4842,4842
4224,0.000000000000e+00,5.048837521545e-05,4843,4843
4225,0.000000000000e+00,5.048837521545e-05,4844,4844
4228,0.000000000000e+00,5.048837521545e-05,4845,4845
4229,0.000000000000e+00,5.048837521545e-05,4846,4846
4231,9.789115724519e-03,1.110982165316e-04,1294,1812
4232,0.000000000000e+00,5.048837521545e-05,4847,4847
4233,2.353752992597e-02,4.173425975791e-04,573,554
4234,1.532744241349e-02,2.445422844428e-04,976,1090
4235,2.916201740118e-03,1.106995339625e-04,1890,1820
4236,0.000000000000e+00,5.048837521545e-05,4848,4848
4237,3.845275180164e-05,9.817184069622e-05,2337,1908
4238,0.000000000000e+00,5.048837521545e-05,4849,4849
4240,0.000000000000e+00,5.048837521545e-05,4850,4850
4241,0.000000000000e+00,5.048837521545e-05,4851,4851
4242,0.000000000000e+00,5.048837521545e-05,4852,4852
4243,0.000000000000e+00,5.048837521545e-05,4853,4853
4244,0.000000000000e+00,5.048837521545e-05,4854,4854
4245,0.000000000000e+00,5.048837521545e-05,4855,4855
4246,0.000000000000e+00,5.048837521545e-05,4856,4856
4247,4.857221799095e-02,9.659220074715e-04,59,105
4248,0.000000000000e+00,5.048837521545e-05,4857,4857
4249,0.000000000000e+00,5.048837521545e-05,4858,4858
4250,0.000000000000e+00,5.048837521545e-05,4859,4859
4251,0.000000000000e+00,5.048837521545e-05,4860,4860
4252,0.000000000000e+00,5.048837521545e-05,4861,4861
4254,4.330336825296e-03,7.312261948047e-05,1697,2153
4255,0.000000000000e+00,5.048837521545e-05,4862,4862
4256,4.176614068319e-02,1.011593107320e-03,110,95
4257,0.000000000000e+00,5.048837521545e-05,4863,4863
4259,0.000000000000e+00,5.048837521545e-05,4864,4864
4260,0.000000000000e+00,5.048837521545e-05,4865,4865
4261,3.068153040220e-02,1.285755694237e-03,304,50
4263,3.127175049997e-02,4.022108183589e-04,291,588
4264,1.404655126067e-04,5.134667759410e-05,2312,2366
4265,6.871534785239e-04,6.661941158990e-05,2213,2219
4266,3.643913379060e-02,5.775265923330e-04,179,306
4267,0.000000000000e+00,5.048837521545e-05,4866,4866
4269,3.139588846988e-02,3.911763351332e-04,287,612
4272,2.525452745120e-03,6.066904506073e-05,1935,2282
4273,0.000000000000e+00,5.048837521545e-05,4867,4867
4274,0.000000000000e+00,5.048837521545e-05,4868,4868
4275,0.000000000000e+00,5.048837521545e-05,4869,4869
4276,1.611048218586e-02,1.997615751399e-04,925,1297
4277,0.000000000000e+00,5.048837521545e-05,4870,4870
4278,0.000000000000e+00,5.048837521545e-05,4871,4871
4279,0.000000000000e+00,5.048837521545e-05,4872,4872
4280,0.000000000000e+00,5.048837521545e-05,4873,4873
4282,0.000000000000e+00,5.048837521545e-05,4874,4874
4283,0.000000000000e+00,5.048837521545e-05,4875,4875
4284,0.000000000000e+00,5.048837521545e-05,4876,4876
4285,0.000000000000e+00,5.048837521545e-05,4877,4877
4289,2.584918040444e-02,2.616929578038e-04,478,1022
4290,3.286613748163e-02,4.211235409413e-04,250,544
4291,0.000000000000e+00,5.048837521545e-05,4878,4878
4292,0.000000000000e+00,5.048837521545e-05,4879,4879
4295,0.000000000000e+00,5.048837521545e-05,4880,4880
4296,0.000000000000e+00,5.048837521545e-05,4881,4881
4297,4.080985291662e-02,3.881686588665e-04,119,619
4298,2.047513681076e-02,3.279866042077e-04,707,774
4299,3.038576495104e-02,5.131831682264e-04,315,381
4303,2.137409986155e-03,5.588705103264e-05,2007,2330
4304,0.000000000000e+00,5.048837521545e-05,4882,4882
4305,0.000000000000e+00,5.048837521545e-05,4883,4883
4306,0.000000000000e+00,5.048837521545e-05,4884,4884
4307,0.000000000000e+00,5.048837521545e-05,4885,4885
4308,0.000000000000e+00,5.048837521545e-05,4886,4886
4310,4.262371250843e-02,1.461997769861e-03,102,39
4311,3.303503383507e-03,6.675620301854e-05,1829,2218
4312,0.000000000000e+00,5.048837521545e-05,4887,4887
4313,0.000000000000e+00,5.048837521545e-05,4888,4888
4314,0.000000000000e+00,5.048837521545e-05,4889,4889
4315,2.770240045658e-02,4.099767343169e-04,403,568
4316,0.000000000000e+00,5.048837521545e-05,4890,4890
4317,0.000000000000e+00,5.048837521545e-05,4891,4891
4318,0.000000000000e+00,5.048837521545e-05,4892,4892
4319,0.000000000000e+00,5.048837521545e-05,4893,4893
4320,0.000000000000e+00,5.048837521545e-05,4894,4894
4321,0.000000000000e+00,5.048837521545e-05,4895,4895
4322,0.000000000000e+00,5.048837521545e-05,4896,4896
4323,1.873791460864e-02,2.465797327551e-04,793,1082
4324,0.000000000000e+00,5.048837521545e-05,4897,4897
4325,0.000000000000e+00,5.048837521545e-05,4898,4898
4326,0.000000000000e+00,5.048837521545e-05,4899,4899
4327,0.000000000000e+00,5.048837521545e-05,4900,4900
4328,0.000000000000e+00,5.048837521545e-05,4901,4901
4329,0.000000000000e+00,5.048837521545e-05,4902,4902
4331,8.991723770767e-03,9.204473446673e-05,1340,1987
4332,1.870154826104e-03,7.606321267205e-05,2039,2118
4333,0.000000000000e+00,5.048837521545e-05,4903,4903
4334,0.000000000000e+00,5.048837521545e-05,4904,4904
4335,6.650418890014e-02,1.936762441181e-03,21,14
4336,0.000000000000e+00,5.048837521545e-05,4905,4905
4337,0.000000000000e+00,5.048837521545e-05,4906,4906
4338,3.655924205287e-02,4.662259942069e-04,175,457
4340,0.000000000000e+00,5.048837521545e-05,4907,4907
4341,1.373091228435e-02,2.818704188420e-04,1070,943
4342,0.000000000000e+00,5.048837521545e-05,4908,4908
4343,0.000000000000e+00,5.048837521545e-05,4909,4909
4344,0.000000000000e+00,5.048837521545e-05,4910,4910
4345,0.000000000000e+00,5.048837521545e-05,4911,4911
4346,0.000000000000e+00,5.048837521545e-05,4912,4912
4347,0.000000000000e+00,5.048837521545e-05,4913,4913
4348,0.000000000000e+00,5.048837521545e-05,4914,4914
4349,1.696500719693e-02,6.801016133091e-04,889,222
4351,5.859610509642e-03,1.204239239311e-04,1537,1730
4352,0.000000000000e+00,5.048837521545e-05,4915,4915
4353,0.000000000000e+00,5.048837521545e-05,4916,4916
4354,0.000000000000e+00,5.048837521545e-05,4917,4917
4355,1.334433297017e-02,1.162502646916e-04,1091,1758
4357,0.000000000000e+00,5.048837521545e-05,4918,4918
4358,0.000000000000e+00,5.048837521545e-05,4919,4919
4359,2.451305958375e-03,6.395668994535e-05,1950,2255
4360,0.000000000000e+00,5.048837521545e-05,4920,4920
4361,2.900753636772e-02,5.817120323436e-04,365,301
4362,0.000000000000e+00,5.048837521545e-05,4921,4921
4363,0.000000000000e+00,5.048837521545e-05,4922,4922
4364,0.000000000000e+00,5.048837521545e-05,4923,4923
4365,1.923928733775e-02,4.504508124123e-04,759,476
4366,0.000000000000e+00,5.048837521545e-05,4924,4924
4368,0.000000000000e+00,5.048837521545e-05,4925,4925
4369,0.000000000000e+00,5.048837521545e-05,4926,4926
4370,0.000000000000e+00,5.048837521545e-05,4927,4927
4371,0.000000000000e+00,5.048837521545e-05,4928,4928
4372,0.000000000000e+00,5.048837521545e-05,4929,4929
4373,1.897747177086e-02,5.360459981033e-04,780,348
4375,0.000000000000e+00,5.048837521545e-05,4930,4930
4377,0.000000000000e+00,5.048837521545e-05,4931,4931
4378,0.000000000000e+00,5.048837521545e-05,4932,4932
4379,0.000000000000e+00,5.048837521545e-05,4933,4933
4380,0.000000000000e+00,5.048837521545e-05,4934,4934
4381,0.000000000000e+00,5.048837521545e-05,4935,4935
4382,0.000000000000e+00,5.048837521545e-05,4936,4936
4383,0.000000000000e+00,5.048837521545e-05,4937,4937
4384,3.132235786839e-02,5.139320957379e-04,288,379
4385,8.712225968423e-03,1.123245118123e-04,1348,1802
4386,6.308842191321e-03,1.198944247309e-04,1507,1733
4389,1.267947132111e-04,5.158876288039e-05,2315,2364
4393,0.000000000000e+00,5.048837521545e-05,4938,4938
4394,0.000000000000e+00,5.048837521545e-05,4939,4939
4395,0.000000000000e+00,5.048837521545e-05,4940,4940
4396,0.000000000000e+00,5.048837521545e-05,4941,4941
4397,0.000000000000e+00,5.048837521545e-05,4942,4942
4398,0.000000000000e+00,5.048837521545e-05,4943,4943
4399,0.000000000000e+00,5.048837521545e-05,4944,4944
4400,4.537232658430e-02,1.043184045556e-03,77,90
4401,1.676470306350e-02,4.339482960947e-04,901,523
4402,1.249230381682e-02,9.087371108092e-04,1139,120
4403,2.490743690241e-03,9.334038693808e-05,1940,1977
4404,0.000000000000e+00,5.048837521545e-05,4945,4945
4405,0.000000000000e+00,5.048837521545e-05,4946,4946
4406,0.000000000000e+00,5.048837521545e-05,4947,4947
4407,0.000000000000e+00,5.048837521545e-05,4948,4948
4408,0.000000000000e+00,5.048837521545e-05,4949,4949
4409,0.000000000000e+00,5.048837521545e-05,4950,4950
4411,3.130399109114e-03,7.484976354754e-05,1859,2133
4412,1.443207500336e-02,1.804664909007e-04,1020,1387
4413,2.676475041603e-05,5.438974966387e-05,2343,2341
4414,0.000000000000e+00,5.048837521545e-05,4951,4951
4415,0.000000000000e+00,5.048837521545e-05,4952,4952
4416,0.000000000000e+00,5.048837521545e-05,4953,4953
4417,2.107760468637e-02,3.034117588791e-04,676,867
4418,0.000000000000e+00,5.048837521545e-05,4954,4954
4422,2.289685387013e-02,2.097874982276e-04,601,1253
4423,0.000000000000e+00,5.048837521545e-05,4955,4955
4424,2.700714001309e-02,4.008392118631e-04,428,592
4425,0.000000000000e+00,5.048837521545e-05,4956,4956
4426,0.000000000000e+00,5.048837521545e-05,4957,4957
4427,0.000000000000e+00,5.048837521545e-05,4958,4958
4428,0.000000000000e+00,5.048837521545e-05,4959,4959
4429,0.000000000000e+00,5.048837521545e-05,4960,4960
4430,0.000000000000e+00,5.048837521545e-05,4961,4961
4431,0.000000000000e+00,5.048837521545e-05,4962,4962
4432,1.116461406959e-02,3.643563084764e-04,1202,679
4433,0.000000000000e+00,5.048837521545e-05,4963,4963
4434,0.000000000000e+00,5.048837521545e-05,4964,4964
4435,1.455503443428e-02,3.472983105592e-04,1013,734
4436,0.000000000000e+00,5.048837521545e-05,4965,4965
4437,0.000000000000e+00,5.048837521545e-05,4966,4966
4438,0.000000000000e+00,5.048837521545e-05,4967,4967
4439,0.000000000000e+00,5.048837521545e-05,4968,4968
4440,0.000000000000e+00,5.048837521545e-05,4969,4969
4441,8.132383822002e-03,1.217660125468e-04,1387,1719
4442,0.000000000000e+00,5.048837521545e-05,4970,4970
4443,0.000000000000e+00,5.048837521545e-05,4971,4971
4444,0.000000000000e+00,5.048837521545e-05,4972,4972
4445,0.000000000000e+00,5.048837521545e-05,4973,4973
4446,0.000000000000e+00,5.048837521545e-05,4974,4974
4447,0.000000000000e+00,5.048837521545e-05,4975,4975
4448,4.128420300125e-02,5.779405186571e-04,113,305
4449,0.000000000000e+00,5.048837521545e-05,4976,4976
4450,0.000000000000e+00,5.048837521545e-05,4977,4977
4451,0.000000000000e+00,5.048837521545e-05,4978,4978
4452,0.000000000000e+00,5.048837521545e-05,4979,4979
4453,2.435423336801e-02,3.344472607900e-04,547,760
4454,0.000000000000e+00,5.048837521545e-05,4980,4980
4455,0.000000000000e+00,5.048837521545e-05,4981,4981
4456,0.000000000000e+00,5.048837521545e-05,4982,4982
4457,0.000000000000e+00,5.048837521545e-05,4983,4983
4458,0.000000000000e+00,5.048837521545e-05,4984,4984
4459,0.000000000000e+00,5.048837521545e-05,4985,4985
4460,0.000000000000e+00,5.048837521545e-05,4986,4986
4461,0.000000000000e+00,5.048837521545e-05,4987,4987
4462,0.000000000000e+00,5.048837521545e-05,4988,4988
4463,3.329254219733e-02,5.488243866193e-04,239,330
4464,0.000000000000e+00,5.048837521545e-05,4989,4989
4465,0.000000000000e+00,5.048837521545e-05,4990,4990
4466,8.889096144058e-03,1.051545733794e-04,1343,1866
4467,0.000000000000e+00,5.048837521545e-05,4991,4991
4468,1.479826639085e-02,1.825325272263e-04,998,1379
4469,0.000000000000e+00,5.048837521545e-05,4992,4992
4470,0.000000000000e+00,5.048837521545e-05,4993,4993
4471,6.349359884476e-03,1.081420399198e-04,1503,1837
4473,0.000000000000e+00,5.048837521545e-05,4994,4994
4474,0.000000000000e+00,5.048837521545e-05,4995,4995
4475,0.000000000000e+00,5.048837521545e-05,4996,4996
4476,0.000000000000e+00,5.048837521545e-05,4997,4997
4477,0.000000000000e+00,5.048837521545e-05,4998,4998
4478,0.000000000000e+00,5.048837521545e-05,4999,4999
4479,0.000000000000e+00,5.048837521545e-05,5000,5000
4480,1.473319694127e-02,4.026082568166e-04,1000,587
4481,2.982316838241e-04,5.541436198928e-05,2278,2333
4482,2.267850256764e-02,1.370495884896e-04,607,1619
4483,2.936516871206e-02,4.339935827828e-04,349,522
4485,2.995804844038e-02,5.236147040203e-04,329,356
4486,0.000000000000e+00,5.048837521545e-05,5001,5001
4487,0.000000000000e+00,5.048837521545e-05,5002,5002
4488,1.919093445172e-02,2.183505038499e-04,766,1206
4489,0.000000000000e+00,5.048837521545e-05,5003,5003
4490,0.000000000000e+00,5.048837521545e-05,5004,5004
4491,0.000000000000e+00,5.048837521545e-05,5005,5005
4492,0.000000000000e+00,5.048837521545e-05,5006,5006
4493,0.000000000000e+00,5.048837521545e-05,5007,5007
4494,0.000000000000e+00,5.048837521545e-05,5008,5008
4495,0.000000000000e+00,5.048837521545e-05,5009,5009
4496,0.000000000000e+00,5.048837521545e-05,5010,5010
4497,0.000000000000e+00,5.048837521545e-05,5011,5011
4498,0.000000000000e+00,5.048837521545e-05,5012,5012
4500,1.549446616291e-02,3.278871470153e-04,962,776
4502,0.000000000000e+00,5.048837521545e-05,5013,5013
4503,0.000000000000e+00,5.048837521545e-05,5014,5014
4504,0.000000000000e+00,5.048837521545e-05,5015,5015
4507,1.222417109321e-02,3.721056730443e-04,1157,660
4508,0.000000000000e+00,5.048837521545e-05,5016,5016
4509,0.000000000000e+00,5.048837521545e-05,5017,5017
4510,3.621437704003e-02,5.697420840974e-04,185,315
4511,0.000000000000e+00,5.048837521545e-05,5018,5018
4516,0.000000000000e+00,5.048837521545e-05,5019,5019
4521,7.199549769311e-04,5.065536011402e-05,2206,2377
4523,0.000000000000e+00,5.048837521545e-05,5020,5020
4524,0.000000000000e+00,5.048837521545e-05,5021,5021
4526,0.000000000000e+00,5.048837521545e-05,5022,5022
4527,2.297322968239e-02,2.002178630250e-04,594,1294
4528,2.566142801767e-02,3.826006962294e-04,490,628
4529,1.402944398067e-02,1.959161212722e-04,1047,1319
4530,3.957349680699e-02,4.785675090722e-04,135,436
4531,2.575616344856e-02,7.970533120694e-04,484,157
4532,0.000000000000e+00,5.048837521545e-05,5023,5023
4533,0.000000000000e+00,5.048837521545e-05,5024,5024
4534,2.799508226586e-02,4.148859812198e-04,392,559
4535,0.000000000000e+00,5.048837521545e-05,5025,5025
4536,5.292869957137e-02,1.064507315756e-03,38,81
4538,0.000000000000e+00,5.048837521545e-05,5026,5026
4539,6.572737926699e-05,5.243906243966e-05,2328,2357
4540,0.000000000000e+00,5.048837521545e-05,5027,5027
4541,6.449456119393e-113,9.340349414814e-05,2365,1960
4542,0.000000000000e+00,5.048837521545e-05,5028,5028
4543,0.000000000000e+00,5.048837521545e-05,5029,5029
4544,2.776823774379e-05,7.671428122987e-05,2342,2108
4545,0.000000000000e+00,5.048837521545e-05,5030,5030
4547,3.335619182939e-02,2.923640254089e-04,235,902
4550,1.213908597566e-03,5.770497597443e-05,2129,2311
4551,2.660394632071e-02,3.004836951812e-04,443,878
4552,4.566521636129e-03,1.431553064914e-04,1669,1577
4553,0.000000000000e+00,5.048837521545e-05,5031,5031
4554,0.000000000000e+00,5.048837521545e-05,5032,5032
4555,0.000000000000e+00,5.048837521545e-05,5033,5033
4556,0.000000000000e+00,5.048837521545e-05,5034,5034
4557,1.103917603093e-02,5.982269454487e-04,1210,285
4558,7.287086797777e-03,1.930236266029e-04,1438,1336
4560,0.000000000000e+00,5.048837521545e-05,5035,5035
4561,1.239362557254e-04,1.416561435365e-04,2316,1586
4562,6.513581264770e-03,1.346619447665e-04,1493,1639
4563,0.000000000000e+00,5.048837521545e-05,5036,5036
4564,0.000000000000e+00,5.048837521545e-05,5037,5037
4565,0.000000000000e+00,5.048837521545e-05,5038,5038
4566,0.000000000000e+00,5.048837521545e-05,5039,5039
4567,0.000000000000e+00,5.048837521545e-05,5040,5040
4568,0.000000000000e+00,5.048837521545e-05,5041,5041
4569,0.000000000000e+00,5.048837521545e-05,5042,5042
4574,3.199168671519e-02,3.940357334517e-04,267,608
4575,0.000000000000e+00,5.048837521545e-05,5043,5043
4576,0.000000000000e+00,5.048837521545e-05,5044,5044
4577,0.000000000000e+00,5.048837521545e-05,5045,5045
4578,3.917656356229e-02,6.028247307065e-04,141,282
4580,2.159760257336e-04,5.739503267022e-05,2299,2314
4581,0.000000000000e+00,5.048837521545e-05,5046,5046
4582,0.000000000000e+00,5.048837521545e-05,5047,5047
4583,7.158099357634e-03,1.315700671171e-04,1447,1658
4584,3.653871313627e-03,1.246507166905e-04,1782,1703
4586,0.000000000000e+00,5.048837521545e-05,5048,5048
4587,3.783592454635e-02,5.049143174213e-04,158,390
4588,1.675221643256e-02,3.035990863760e-04,903,865
4591,0.000000000000e+00,5.048837521545e-05,5049,5049
4592,0.000000000000e+00,5.048837521545e-05,5050,5050
4593,0.000000000000e+00,5.048837521545e-05,5051,5051
4594,0.000000000000e+00,5.048837521545e-05,5052,5052
4595,0.000000000000e+00,5.048837521545e-05,5053,5053
4596,0.000000000000e+00,5.048837521545e-05,5054,5054
4597,0.000000000000e+00,5.048837521545e-05,5055,5055
4598,0.000000000000e+00,5.048837521545e-05,5056,5056
4599,0.000000000000e+00,5.048837521545e-05,5057,5057
4600,3.938700929713e-02,1.070463664549e-03,138,77
4601,0.000000000000e+00,5.048837521545e-05,5058,5058
4602,0.000000000000e+00,5.048837521545e-05,5059,5059
4603,0.000000000000e+00,5.048837521545e-05,5060,5060
4604,1.888005953816e-02,2.030035908799e-04,789,1280
4605,4.244487943711e-03,1.587262913852e-04,1711,1495
4607,0.000000000000e+00,5.048837521545e-05,5061,5061
4608,0.000000000000e+00,5.048837521545e-05,5062,5062
4609,0.000000000000e+00,5.048837521545e-05,5063,5063
4611,0.000000000000e+00,5.048837521545e-05,5064,5064
4612,0.000000000000e+00,5.048837521545e-05,5065,5065
4613,2.615678422814e-02,2.116830102346e-04,467,1245
4615,0.000000000000e+00,5.048837521545e-05,5066,5066
4616,0.000000000000e+00,5.048837521545e-05,5067,5067
4617,0.000000000000e+00,5.048837521545e-05,5068,5068
4618,0.000000000000e+00,5.048837521545e-05,5069,5069
4619,0.000000000000e+00,5.048837521545e-05,5070,5070
4620,7.986440376509e-03,1.305877676187e-04,1394,1665
4621,4.652337811980e-03,8.618344094792e-05,1657,2031
4622,0.000000000000e+00,5.048837521545e-05,5071,5071
4623,0.000000000000e+00,5.048837521545e-05,5072,5072
4624,0.000000000000e+00,5.048837521545e-05,5073,5073
4625,3.466613119780e-03,1.524985862573e-04,1806,1527
4626,0.000000000000e+00,5.048837521545e-05,5074,5074
4627,0.000000000000e+00,5.048837521545e-05,5075,5075
4629,0.000000000000e+00,5.048837521545e-05,5076,5076
4630,0.000000000000e+00,5.048837521545e-05,5077,5077
4631,1.330169421733e-02,1.104898991760e-04,1095,1821
4632,2.024800759927e-02,4.035252937501e-04,714,582
4633,0.000000000000e+00,5.048837521545e-05,5078,5078
4635,0.000000000000e+00,5.048837521545e-05,5079,5079
4636,0.000000000000e+00,5.048837521545e-05,5080,5080
4638,0.000000000000e+00,5.048837521545e-05,5081,5081
4639,1.580431352385e-03,1.064953238567e-04,2080,1851
4640,0.000000000000e+00,5.048837521545e-05,5082,5082
4641,0.000000000000e+00,5.048837521545e-05,5083,5083
4644,0.000000000000e+00,5.048837521545e-05,5084,5084
4645,6.978014816700e-03,2.797084404676e-04,1458,949
4646,1.441891222970e-02,3.745682729514e-04,1022,651
4647,0.000000000000e+00,5.048837521545e-05,5085,5085
4648,6.676687544624e-03,1.079202409510e-04,1481,1840
4649,0.000000000000e+00,5.048837521545e-05,5086,5086
4650,4.522974170166e-03,6.516077597478e-05,1674,2242
4651,0.000000000000e+00,5.048837521545e-05,5087,5087
4652,0.000000000000e+00,5.048837521545e-05,5088,5088
4653,4.070180312233e-02,7.242988785180e-04,123,198
4654,3.422190958703e-03,3.832800987380e-04,1811,625
4655,0.000000000000e+00,5.048837521545e-05,5089,5089
4658,3.925276424616e-04,1.143966461506e-04,2258,1783
4659,0.000000000000e+00,5.048837521545e-05,5090,5090
4660,0.000000000000e+00,5.048837521545e-05,5091,5091
4661,2.937895371071e-02,8.895900707540e-04,347,124
4662,2.317605421551e-02,2.554565364948e-04,585,1046
4663,0.000000000000e+00,5.048837521545e-05,5092,5092
4664,0.000000000000e+00,5.048837521545e-05,5093,5093
4665,0.000000000000e+00,5.048837521545e-05,5094,5094
4666,4.996163542523e-02,1.211931161521e-03,53,58
4667,0.000000000000e+00,5.048837521545e-05,5095,5095
4668,0.000000000000e+00,5.048837521545e-05,5096,5096
4669,0.000000000000e+00,5.048837521545e-05,5097,5097
4670,0.000000000000e+00,5.048837521545e-05,5098,5098
4671,0.000000000000e+00,5.048837521545e-05,5099,5099
4672,0.000000000000e+00,5.048837521545e-05,5100,5100
4673,0.000000000000e+00,5.048837521545e-05,5101,5101
4674,0.000000000000e+00,5.048837521545e-05,5102,5102
4675,0.000000000000e+00,5.048837521545e-05,5103,5103
4677,7.390896325968e-03,1.360712165221e-04,1435,1629
4678,5.115560827745e-03,1.288638044881e-04,1615,1675
4681,0.000000000000e+00,5.048837521545e-05,5104,5104
4682,0.000000000000e+00,5.048837521545e-05,5105,5105
4683,0.000000000000e+00,5.048837521545e-05,5106,5106
4684,1.108486096519e-03,5.892529224595e-05,2145,2301
4686,0.000000000000e+00,5.048837521545e-05,5107,5107
4687,3.007487173901e-02,1.068469558914e-03,326,79
4688,0.000000000000e+00,5.048837521545e-05,5108,5108
4689,1.607264979386e-02,3.847603838564e-04,928,623
4692,0.000000000000e+00,5.048837521545e-05,5109,5109
4693,0.000000000000e+00,5.048837521545e-05,5110,5110
4694,0.000000000000e+00,5.048837521545e-05,5111,5111
4695,0.000000000000e+00,5.048837521545e-05,5112,5112
4696,0.000000000000e+00,5.048837521545e-05,5113,5113
4697,0.000000000000e+00,5.048837521545e-05,5114,5114
4698,0.000000000000e+00,5.048837521545e-05,5115,5115
4699,0.000000000000e+00,5.048837521545e-05,5116,5116
4700,0.000000000000e+00,5.048837521545e-05,5117,5117
4701,0.000000000000e+00,5.048837521545e-05,5118,5118
4702,0.000000000000e+00,5.048837521545e-05,5119,5119
4703,0.000000000000e+00,5.048837521545e-05,5120,5120
4704,0.000000000000e+00,5.048837521545e-05,5121,5121
4705,0.000000000000e+00,5.048837521545e-05,5122,5122
4706,2.616738017877e-02,3.177419819100e-04,465,811
4707,0.000000000000e+00,5.048837521545e-05,5123,5123
4708,0.000000000000e+00,5.048837521545e-05,5124,5124
4709,2.973727903620e-02,7.537062727884e-04,337,179
4710,0.000000000000e+00,5.048837521545e-05,5125,5125
4711,0.000000000000e+00,5.048837521545e-05,5126,5126
4712,6.682319774271e-02,1.341888512651e-03,18,46
4713,2.498323083334e-02,3.269175081414e-04,513,781
4714,0.000000000000e+00,5.048837521545e-05,5127,5127
4715,2.633198432826e-02,2.795372564191e-04,457,951
4716,0.000000000000e+00,5.048837521545e-05,5128,5128
4717,3.353535166246e-02,4.234533231691e-04,230,540
4718,0.000000000000e+00,5.048837521545e-05,5129,5129
4719,2.911137111813e-02,4.323383152667e-04,360,527
4720,0.000000000000e+00,5.048837521545e-05,5130,5130
4721,0.000000000000e+00,5.048837521545e-05,5131,5131
4723,0.000000000000e+00,5.048837521545e-05,5132,5132
4725,0.000000000000e+00,5.048837521545e-05,5133,5133
4726,0.000000000000e+00,5.048837521545e-05,5134,5134
4727,0.000000000000e+00,5.048837521545e-05,5135,5135
4728,3.762961591612e-03,1.973284482732e-04,1771,1308
4733,0.000000000000e+00,5.048837521545e-05,5136,5136
4735,5.421371557234e-02,1.619203294967e-03,36,33
4736,0.000000000000e+00,5.048837521545e-05,5137,5137
4737,0.000000000000e+00,5.048837521545e-05,5138,5138
4738,0.000000000000e+00,5.048837521545e-05,5139,5139
4739,0.000000000000e+00,5.048837521545e-05,5140,5140
4740,0.000000000000e+00,5.048837521545e-05,5141,5141
4741,0.000000000000e+00,5.048837521545e-05,5142,5142
4742,0.000000000000e+00,5.048837521545e-05,5143,5143
4743,0.000000000000e+00,5.048837521545e-05,5144,5144
4744,0.000000000000e+00,5.048837521545e-05,5145,5145
4745,0.000000000000e+00,5.048837521545e-05,5146,5146
4746,0.000000000000e+00,5.048837521545e-05,5147,5147
4748,2.310811589656e-02,2.388571349804e-04,589,1118
4749,0.000000000000e+00,5.048837521545e-05,5148,5148
4750,0.000000000000e+00,5.048837521545e-05,5149,5149
4751,0.000000000000e+00,5.048837521545e-05,5150,5150
4752,0.000000000000e+00,5.048837521545e-05,5151,5151
4753,0.000000000000e+00,5.048837521545e-05,5152,5152
4754,0.000000000000e+00,5.048837521545e-05,5153,5153
4755,0.000000000000e+00,5.048837521545e-05,5154,5154
4756,0.000000000000e+00,5.048837521545e-05,5155,5155
4757,0.000000000000e+00,5.048837521545e-05,5156,5156
4759,0.000000000000e+00,5.048837521545e-05,5157,5157
4760,0.000000000000e+00,5.048837521545e-05,5158,5158
4761,0.000000000000e+00,5.048837521545e-05,5159,5159
4762,0.000000000000e+00,5.048837521545e-05,5160,5160
4763,0.000000000000e+00,5.048837521545e-05,5161,5161
4764,1.960590009100e-02,2.251946855050e-04,745,1178
4765,0.000000000000e+00,5.048837521545e-05,5162,5162
4766,0.000000000000e+00,5.048837521545e-05,5163,5163
4767,0.000000000000e+00,5.048837521545e-05,5164,5164
4771,0.000000000000e+00,5.048837521545e-05,5165,5165
4773,0.000000000000e+00,5.048837521545e-05,5166,5166
4774,0.000000000000e+00,5.048837521545e-05,5167,5167
4776,9.360930089577e-03,1.392507979632e-04,1315,1604
4777,1.796753562271e-02,3.594176071420e-04,832,697
4778,7.178588246966e-03,2.418842499724e-04,1444,1100
4779,1.021114216057e-03,8.285736374259e-05,2157,2058
4780,1.396005002433e-02,3.893150701297e-04,1052,615
4781,2.784377376915e-02,4.732955968607e-04,398,444
4782,0.000000000000e+00,5.048837521545e-05,5168,5168
4783,2.364360577262e-03,6.306247946738e-05,1964,2263
4785,0.000000000000e+00,5.048837521545e-05,5169,5169
4786,5.087080054001e-03,1.638806652300e-04,1620,1465
4787,0.000000000000e+00,5.048837521545e-05,5170,5170
4788,0.000000000000e+00,5.048837521545e-05,5171,5171
4789,0.000000000000e+00,5.048837521545e-05,5172,5172
4790,0.000000000000e+00,5.048837521545e-05,5173,5173
4791,1.456537214070e-02,4.902602339894e-04,1011,416
4792,2.832525986057e-02,6.298224854448e-04,381,260
4793,0.000000000000e+00,5.048837521545e-05,5174,5174
4794,0.000000000000e+00,5.048837521545e-05,5175,5175
